question_id,image_required,reason,old_template,title
8447,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 6
8448,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 7
8457,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 0
8458,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 1
8459,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 2
8460,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 3
8461,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 4
8462,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 5
8463,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 6
8464,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 7
8465,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 8
8466,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 9
8467,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 10
8468,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 11
8469,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 12
8470,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 13
8471,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 14
8472,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 15
8473,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Microeconomics - applied management calculation 0
8489,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 0
8490,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 1
8491,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 2
8492,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 3
8493,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 4
8494,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 5
8495,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 6
8496,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 7
8497,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 8
8498,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 9
8499,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 10
8500,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 11
8501,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 12
8502,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 13
8503,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 14
8504,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 15
8505,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Managerial Economics - applied management calculation 0
8546,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Stochastic Operations Research - concept discrimination 2
8550,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Stochastic Operations Research - concept discrimination 6
8553,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 0
8554,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 1
8555,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 2
8556,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 3
8557,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 4
8558,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 5
8559,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 6
8560,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 7
8561,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 8
8562,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 9
8563,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 10
8564,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 11
8565,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 12
8566,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 13
8567,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 14
8568,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 15
8569,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 0
8570,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 1
8571,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 2
8572,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 3
8573,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 4
8574,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 5
8575,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 6
8576,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Stochastic Operations Research - optimization/queueing analysis 7
8642,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Advanced English B - concept discrimination 2
8654,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Advanced English B - applied management calculation 5
8670,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Advanced English B - applied management calculation 5
8737,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Applied Statistics - concept discrimination 1
8745,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Applied Statistics - calculation 0
8746,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Applied Statistics - calculation 1
