id,user_id,course_id,topic_id,subtopic_id,session_type,status,total_questions,answered_count,correct_count,earned_score,total_max_score,started_at,completed_at,created_at,updated_at
1024,251,14,163,,weak_area,completed,10,10,5,9,20,"""2026-06-01T09:03:20.000Z""","""2026-06-01T09:24:20.000Z""","""2026-06-01T09:03:20.000Z""","""2026-06-01T09:24:20.000Z"""
1025,251,20,229,,topic,completed,10,10,5,10,21,"""2026-04-28T08:28:41.000Z""","""2026-04-28T08:51:41.000Z""","""2026-04-28T08:28:41.000Z""","""2026-04-28T08:51:41.000Z"""
1026,251,14,166,,mistakes,completed,10,10,6,10,21,"""2026-04-28T08:54:51.000Z""","""2026-04-28T09:14:51.000Z""","""2026-04-28T08:54:51.000Z""","""2026-04-28T09:14:51.000Z"""
1027,252,53,634,,mixed,completed,10,10,6,14,22,"""2026-06-04T16:52:45.000Z""","""2026-06-04T17:09:45.000Z""","""2026-06-04T16:52:45.000Z""","""2026-06-04T17:09:45.000Z"""
1028,252,52,613,,topic,completed,10,10,2,4,19,"""2026-06-05T10:50:55.000Z""","""2026-06-05T11:13:55.000Z""","""2026-06-05T10:50:55.000Z""","""2026-06-05T11:13:55.000Z"""
1029,252,120,1669,,topic,completed,9,9,5,10,17,"""2026-06-06T21:34:36.000Z""","""2026-06-06T21:58:36.000Z""","""2026-06-06T21:34:36.000Z""","""2026-06-06T21:58:36.000Z"""
1030,252,6,64,,weak_area,completed,6,6,4,9,14,"""2026-06-07T16:30:17.000Z""","""2026-06-07T16:45:17.000Z""","""2026-06-07T16:30:17.000Z""","""2026-06-07T16:45:17.000Z"""
1031,252,52,613,,mixed,completed,9,9,6,11,19,"""2026-06-06T17:34:18.000Z""","""2026-06-06T17:49:18.000Z""","""2026-06-06T17:34:18.000Z""","""2026-06-06T17:49:18.000Z"""
1032,252,232,3465,,topic,completed,8,8,5,9,16,"""2026-05-05T09:50:33.000Z""","""2026-05-05T09:58:33.000Z""","""2026-05-05T09:50:33.000Z""","""2026-05-05T09:58:33.000Z"""
1033,253,205,3037,,mistakes,completed,6,6,6,9,9,"""2026-06-11T18:08:07.000Z""","""2026-06-11T18:19:07.000Z""","""2026-06-11T18:08:07.000Z""","""2026-06-11T18:19:07.000Z"""
1034,253,208,3073,,mistakes,completed,7,7,6,10,12,"""2026-05-14T14:57:36.000Z""","""2026-05-14T15:11:36.000Z""","""2026-05-14T14:57:36.000Z""","""2026-05-14T15:11:36.000Z"""
1035,253,159,2293,,mistakes,completed,7,7,7,12,12,"""2026-05-13T08:00:05.000Z""","""2026-05-13T08:16:05.000Z""","""2026-05-13T08:00:05.000Z""","""2026-05-13T08:16:05.000Z"""
1036,253,183,2681,,mistakes,completed,9,9,7,12,16,"""2026-05-31T17:52:03.000Z""","""2026-05-31T18:13:03.000Z""","""2026-05-31T17:52:03.000Z""","""2026-05-31T18:13:03.000Z"""
1037,253,183,2673,,topic,completed,6,6,4,9,14,"""2026-05-03T16:39:38.000Z""","""2026-05-03T16:52:38.000Z""","""2026-05-03T16:39:38.000Z""","""2026-05-03T16:52:38.000Z"""
1038,254,7,76,,weak_area,completed,7,7,4,6,15,"""2026-05-15T10:53:16.000Z""","""2026-05-15T11:05:16.000Z""","""2026-05-15T10:53:16.000Z""","""2026-05-15T11:05:16.000Z"""
1039,254,30,355,,weak_area,completed,8,8,2,3,19,"""2026-05-16T21:17:46.000Z""","""2026-05-16T21:33:46.000Z""","""2026-05-16T21:17:46.000Z""","""2026-05-16T21:33:46.000Z"""
1040,254,61,725,,weak_area,completed,10,10,6,12,23,"""2026-05-17T08:23:22.000Z""","""2026-05-17T08:39:22.000Z""","""2026-05-17T08:23:22.000Z""","""2026-05-17T08:39:22.000Z"""
1041,254,30,358,,weak_area,completed,8,8,5,8,14,"""2026-05-18T09:59:43.000Z""","""2026-05-18T10:23:43.000Z""","""2026-05-18T09:59:43.000Z""","""2026-05-18T10:23:43.000Z"""
1042,254,99,1333,,weak_area,completed,9,9,3,5,16,"""2026-05-19T16:56:51.000Z""","""2026-05-19T17:11:51.000Z""","""2026-05-19T16:56:51.000Z""","""2026-05-19T17:11:51.000Z"""
1043,255,38,448,,topic,completed,7,7,5,12,18,"""2026-05-16T12:53:32.000Z""","""2026-05-16T13:02:32.000Z""","""2026-05-16T12:53:32.000Z""","""2026-05-16T13:02:32.000Z"""
1044,255,38,454,,mixed,completed,9,9,8,12,15,"""2026-06-09T20:40:46.000Z""","""2026-06-09T20:51:46.000Z""","""2026-06-09T20:40:46.000Z""","""2026-06-09T20:51:46.000Z"""
1045,255,161,2321,,mixed,completed,9,9,5,11,19,"""2026-06-12T07:54:32.000Z""","""2026-06-12T08:15:32.000Z""","""2026-06-12T07:54:32.000Z""","""2026-06-12T08:15:32.000Z"""
1046,255,173,2521,,topic,completed,6,6,5,11,14,"""2026-05-07T12:22:54.000Z""","""2026-05-07T12:38:54.000Z""","""2026-05-07T12:22:54.000Z""","""2026-05-07T12:38:54.000Z"""
1047,256,208,3073,,mistakes,completed,8,8,8,15,15,"""2026-06-08T12:52:15.000Z""","""2026-06-08T13:01:15.000Z""","""2026-06-08T12:52:15.000Z""","""2026-06-08T13:01:15.000Z"""
1048,256,208,3085,,weak_area,completed,8,8,8,17,17,"""2026-05-15T08:03:28.000Z""","""2026-05-15T08:22:28.000Z""","""2026-05-15T08:03:28.000Z""","""2026-05-15T08:22:28.000Z"""
1049,256,208,3073,,mistakes,completed,9,9,9,20,20,"""2026-05-12T11:35:02.000Z""","""2026-05-12T11:43:02.000Z""","""2026-05-12T11:35:02.000Z""","""2026-05-12T11:43:02.000Z"""
1050,256,177,2577,,mistakes,completed,8,8,4,7,15,"""2026-05-06T12:55:28.000Z""","""2026-05-06T13:13:28.000Z""","""2026-05-06T12:55:28.000Z""","""2026-05-06T13:13:28.000Z"""
1051,256,177,2577,,topic,completed,10,10,8,17,21,"""2026-06-11T08:17:48.000Z""","""2026-06-11T08:37:48.000Z""","""2026-06-11T08:17:48.000Z""","""2026-06-11T08:37:48.000Z"""
1052,256,99,1333,,weak_area,completed,9,9,7,16,21,"""2026-06-04T10:26:05.000Z""","""2026-06-04T10:41:05.000Z""","""2026-06-04T10:26:05.000Z""","""2026-06-04T10:41:05.000Z"""
1053,257,239,3577,,mistakes,completed,10,10,7,13,19,"""2026-05-26T15:43:20.000Z""","""2026-05-26T16:03:20.000Z""","""2026-05-26T15:43:20.000Z""","""2026-05-26T16:03:20.000Z"""
1054,257,240,3589,,topic,completed,6,6,5,12,15,"""2026-06-03T09:58:58.000Z""","""2026-06-03T10:06:58.000Z""","""2026-06-03T09:58:58.000Z""","""2026-06-03T10:06:58.000Z"""
1055,257,97,1305,,topic,completed,8,8,4,8,18,"""2026-05-15T18:25:05.000Z""","""2026-05-15T18:34:05.000Z""","""2026-05-15T18:25:05.000Z""","""2026-05-15T18:34:05.000Z"""
1056,257,93,1237,,topic,completed,6,6,5,8,10,"""2026-05-04T08:52:11.000Z""","""2026-05-04T09:16:11.000Z""","""2026-05-04T08:52:11.000Z""","""2026-05-04T09:16:11.000Z"""
1057,258,114,1577,,mixed,completed,6,6,0,0,12,"""2026-05-19T10:10:06.000Z""","""2026-05-19T10:22:06.000Z""","""2026-05-19T10:10:06.000Z""","""2026-05-19T10:22:06.000Z"""
1058,258,71,889,,topic,completed,6,6,6,13,13,"""2026-05-20T18:57:05.000Z""","""2026-05-20T19:20:05.000Z""","""2026-05-20T18:57:05.000Z""","""2026-05-20T19:20:05.000Z"""
1059,258,114,1573,,topic,completed,6,6,1,3,13,"""2026-05-21T09:00:48.000Z""","""2026-05-21T09:13:48.000Z""","""2026-05-21T09:00:48.000Z""","""2026-05-21T09:13:48.000Z"""
1060,258,235,3513,,weak_area,completed,9,9,2,5,21,"""2026-05-22T15:09:28.000Z""","""2026-05-22T15:20:28.000Z""","""2026-05-22T15:09:28.000Z""","""2026-05-22T15:20:28.000Z"""
1061,258,68,841,,mixed,completed,6,6,1,3,13,"""2026-05-09T20:58:21.000Z""","""2026-05-09T21:15:21.000Z""","""2026-05-09T20:58:21.000Z""","""2026-05-09T21:15:21.000Z"""
1062,258,71,881,,mixed,completed,7,7,4,10,14,"""2026-04-29T11:45:20.000Z""","""2026-04-29T12:02:20.000Z""","""2026-04-29T11:45:20.000Z""","""2026-04-29T12:02:20.000Z"""
1063,259,23,274,,topic,completed,10,10,6,12,20,"""2026-06-12T15:31:06.000Z""","""2026-06-12T15:42:06.000Z""","""2026-06-12T15:31:06.000Z""","""2026-06-12T15:42:06.000Z"""
1064,259,34,397,,mistakes,completed,8,8,5,13,18,"""2026-05-06T20:02:12.000Z""","""2026-05-06T20:26:12.000Z""","""2026-05-06T20:02:12.000Z""","""2026-05-06T20:26:12.000Z"""
1065,259,8,94,,weak_area,completed,6,6,3,7,14,"""2026-05-01T09:50:29.000Z""","""2026-05-01T10:05:29.000Z""","""2026-05-01T09:50:29.000Z""","""2026-05-01T10:05:29.000Z"""
1066,259,34,403,,mixed,completed,6,6,4,8,13,"""2026-05-02T13:57:14.000Z""","""2026-05-02T14:12:14.000Z""","""2026-05-02T13:57:14.000Z""","""2026-05-02T14:12:14.000Z"""
1067,259,34,397,,topic,completed,10,10,5,9,19,"""2026-06-08T09:56:34.000Z""","""2026-06-08T10:13:34.000Z""","""2026-06-08T09:56:34.000Z""","""2026-06-08T10:13:34.000Z"""
1068,260,32,373,,mixed,completed,6,6,1,2,14,"""2026-05-08T16:12:56.000Z""","""2026-05-08T16:23:56.000Z""","""2026-05-08T16:12:56.000Z""","""2026-05-08T16:23:56.000Z"""
1069,260,155,2233,,mixed,completed,9,9,5,10,18,"""2026-05-03T14:56:53.000Z""","""2026-05-03T15:15:53.000Z""","""2026-05-03T14:56:53.000Z""","""2026-05-03T15:15:53.000Z"""
1070,260,60,709,,mistakes,completed,8,8,4,7,14,"""2026-05-17T19:54:54.000Z""","""2026-05-17T20:07:54.000Z""","""2026-05-17T19:54:54.000Z""","""2026-05-17T20:07:54.000Z"""
1071,260,14,166,,weak_area,completed,7,7,6,14,17,"""2026-05-30T08:04:19.000Z""","""2026-05-30T08:23:19.000Z""","""2026-05-30T08:04:19.000Z""","""2026-05-30T08:23:19.000Z"""
1072,260,18,214,,mixed,completed,7,7,2,3,14,"""2026-05-26T14:53:28.000Z""","""2026-05-26T15:01:28.000Z""","""2026-05-26T14:53:28.000Z""","""2026-05-26T15:01:28.000Z"""
1073,261,9,103,,weak_area,completed,6,6,3,7,15,"""2026-05-23T07:49:28.000Z""","""2026-05-23T08:09:28.000Z""","""2026-05-23T07:49:28.000Z""","""2026-05-23T08:09:28.000Z"""
1074,261,141,2005,,topic,completed,8,8,4,7,15,"""2026-05-24T20:51:29.000Z""","""2026-05-24T21:10:29.000Z""","""2026-05-24T20:51:29.000Z""","""2026-05-24T21:10:29.000Z"""
1075,261,36,430,,topic,completed,6,6,3,5,13,"""2026-05-26T13:41:39.000Z""","""2026-05-26T14:03:39.000Z""","""2026-05-26T13:41:39.000Z""","""2026-05-26T14:03:39.000Z"""
1076,261,167,2417,,mixed,completed,7,7,3,4,15,"""2026-06-08T17:50:27.000Z""","""2026-06-08T18:11:27.000Z""","""2026-06-08T17:50:27.000Z""","""2026-06-08T18:11:27.000Z"""
1077,262,227,3377,,mixed,completed,8,8,3,4,16,"""2026-05-15T18:14:22.000Z""","""2026-05-15T18:30:22.000Z""","""2026-05-15T18:14:22.000Z""","""2026-05-15T18:30:22.000Z"""
1078,262,14,163,,topic,completed,7,7,1,1,12,"""2026-05-16T21:19:59.000Z""","""2026-05-16T21:37:59.000Z""","""2026-05-16T21:19:59.000Z""","""2026-05-16T21:37:59.000Z"""
1079,262,129,1809,,weak_area,completed,9,9,5,9,19,"""2026-05-17T17:36:34.000Z""","""2026-05-17T17:51:34.000Z""","""2026-05-17T17:36:34.000Z""","""2026-05-17T17:51:34.000Z"""
1080,262,154,2209,,mistakes,completed,9,9,5,10,19,"""2026-05-18T16:52:52.000Z""","""2026-05-18T17:04:52.000Z""","""2026-05-18T16:52:52.000Z""","""2026-05-18T17:04:52.000Z"""
1081,262,154,2209,,mixed,completed,7,7,2,3,13,"""2026-06-07T11:55:24.000Z""","""2026-06-07T12:11:24.000Z""","""2026-06-07T11:55:24.000Z""","""2026-06-07T12:11:24.000Z"""
1082,263,38,448,,mistakes,completed,10,10,4,10,24,"""2026-05-06T17:09:25.000Z""","""2026-05-06T17:18:25.000Z""","""2026-05-06T17:09:25.000Z""","""2026-05-06T17:18:25.000Z"""
1083,263,99,1337,,mistakes,completed,8,8,4,9,17,"""2026-05-30T18:18:33.000Z""","""2026-05-30T18:37:33.000Z""","""2026-05-30T18:18:33.000Z""","""2026-05-30T18:37:33.000Z"""
1084,263,11,127,,mixed,completed,9,9,5,9,17,"""2026-05-16T08:14:50.000Z""","""2026-05-16T08:34:50.000Z""","""2026-05-16T08:14:50.000Z""","""2026-05-16T08:34:50.000Z"""
1085,263,99,1337,,topic,completed,9,9,6,10,17,"""2026-04-30T17:52:01.000Z""","""2026-04-30T18:04:01.000Z""","""2026-04-30T17:52:01.000Z""","""2026-04-30T18:04:01.000Z"""
1086,263,49,577,,mixed,completed,10,10,7,14,20,"""2026-06-03T16:52:09.000Z""","""2026-06-03T17:02:09.000Z""","""2026-06-03T16:52:09.000Z""","""2026-06-03T17:02:09.000Z"""
1087,263,150,2149,,topic,completed,10,10,1,2,17,"""2026-05-13T21:27:57.000Z""","""2026-05-13T21:45:57.000Z""","""2026-05-13T21:27:57.000Z""","""2026-05-13T21:45:57.000Z"""
1088,264,188,2753,,weak_area,completed,8,8,4,9,17,"""2026-06-09T14:04:14.000Z""","""2026-06-09T14:22:14.000Z""","""2026-06-09T14:04:14.000Z""","""2026-06-09T14:22:14.000Z"""
1089,264,161,2329,,mistakes,completed,9,9,8,16,18,"""2026-06-10T21:26:15.000Z""","""2026-06-10T21:35:15.000Z""","""2026-06-10T21:26:15.000Z""","""2026-06-10T21:35:15.000Z"""
1090,264,148,2113,,weak_area,completed,10,10,3,6,22,"""2026-06-11T15:21:52.000Z""","""2026-06-11T15:43:52.000Z""","""2026-06-11T15:21:52.000Z""","""2026-06-11T15:43:52.000Z"""
1091,264,188,2753,,mixed,completed,6,6,3,7,14,"""2026-05-11T21:19:27.000Z""","""2026-05-11T21:42:27.000Z""","""2026-05-11T21:19:27.000Z""","""2026-05-11T21:42:27.000Z"""
1092,265,38,454,,topic,completed,6,6,6,12,12,"""2026-06-16T15:02:01.000Z""","""2026-06-16T15:25:01.000Z""","""2026-06-16T15:02:01.000Z""","""2026-06-16T15:25:01.000Z"""
1093,265,155,2229,,weak_area,completed,7,7,6,10,12,"""2026-06-17T18:10:02.000Z""","""2026-06-17T18:32:02.000Z""","""2026-06-17T18:10:02.000Z""","""2026-06-17T18:32:02.000Z"""
1094,265,175,2557,,topic,completed,8,8,4,7,17,"""2026-06-07T13:21:19.000Z""","""2026-06-07T13:30:19.000Z""","""2026-06-07T13:21:19.000Z""","""2026-06-07T13:30:19.000Z"""
1095,265,83,1077,,mixed,completed,8,8,8,14,14,"""2026-06-05T21:38:50.000Z""","""2026-06-05T21:57:50.000Z""","""2026-06-05T21:38:50.000Z""","""2026-06-05T21:57:50.000Z"""
1096,265,97,1305,,weak_area,completed,8,8,6,13,18,"""2026-05-20T09:07:02.000Z""","""2026-05-20T09:24:02.000Z""","""2026-05-20T09:07:02.000Z""","""2026-05-20T09:24:02.000Z"""
1097,265,83,1073,,topic,completed,8,8,7,13,15,"""2026-05-22T16:31:43.000Z""","""2026-05-22T16:52:43.000Z""","""2026-05-22T16:31:43.000Z""","""2026-05-22T16:52:43.000Z"""
1098,266,79,1009,,mistakes,completed,7,7,4,6,14,"""2026-06-14T12:17:59.000Z""","""2026-06-14T12:26:59.000Z""","""2026-06-14T12:17:59.000Z""","""2026-06-14T12:26:59.000Z"""
1099,266,165,2389,,weak_area,completed,6,6,4,7,11,"""2026-06-15T08:13:06.000Z""","""2026-06-15T08:22:06.000Z""","""2026-06-15T08:13:06.000Z""","""2026-06-15T08:22:06.000Z"""
1100,266,154,2217,,topic,completed,6,6,5,10,11,"""2026-06-16T20:38:27.000Z""","""2026-06-16T21:01:27.000Z""","""2026-06-16T20:38:27.000Z""","""2026-06-16T21:01:27.000Z"""
1101,266,79,1013,,mixed,completed,6,6,4,7,11,"""2026-05-02T11:23:51.000Z""","""2026-05-02T11:39:51.000Z""","""2026-05-02T11:23:51.000Z""","""2026-05-02T11:39:51.000Z"""
1102,266,47,556,,mistakes,completed,6,6,5,10,11,"""2026-06-03T18:57:45.000Z""","""2026-06-03T19:11:45.000Z""","""2026-06-03T18:57:45.000Z""","""2026-06-03T19:11:45.000Z"""
1103,267,107,1461,,mixed,completed,7,7,2,4,15,"""2026-05-30T19:42:22.000Z""","""2026-05-30T19:54:22.000Z""","""2026-05-30T19:42:22.000Z""","""2026-05-30T19:54:22.000Z"""
1104,267,56,661,,weak_area,completed,8,8,4,6,12,"""2026-06-01T10:09:36.000Z""","""2026-06-01T10:26:36.000Z""","""2026-06-01T10:09:36.000Z""","""2026-06-01T10:26:36.000Z"""
1105,267,172,2505,,mixed,completed,10,10,7,14,20,"""2026-06-02T20:58:52.000Z""","""2026-06-02T21:09:52.000Z""","""2026-06-02T20:58:52.000Z""","""2026-06-02T21:09:52.000Z"""
1106,267,133,1885,,weak_area,completed,8,8,2,4,18,"""2026-05-19T20:11:03.000Z""","""2026-05-19T20:36:03.000Z""","""2026-05-19T20:11:03.000Z""","""2026-05-19T20:36:03.000Z"""
1107,267,133,1877,,mixed,completed,7,7,0,0,16,"""2026-05-31T13:27:26.000Z""","""2026-05-31T13:45:26.000Z""","""2026-05-31T13:27:26.000Z""","""2026-05-31T13:45:26.000Z"""
1108,267,83,1073,,weak_area,completed,7,7,3,3,10,"""2026-05-12T17:12:40.000Z""","""2026-05-12T17:35:40.000Z""","""2026-05-12T17:12:40.000Z""","""2026-05-12T17:35:40.000Z"""
1109,268,38,451,,weak_area,completed,9,9,4,9,21,"""2026-05-08T10:43:12.000Z""","""2026-05-08T11:08:12.000Z""","""2026-05-08T10:43:12.000Z""","""2026-05-08T11:08:12.000Z"""
1110,268,103,1393,,mistakes,completed,7,7,3,6,15,"""2026-05-10T14:01:55.000Z""","""2026-05-10T14:15:55.000Z""","""2026-05-10T14:01:55.000Z""","""2026-05-10T14:15:55.000Z"""
1111,268,103,1393,,weak_area,completed,9,9,4,7,17,"""2026-05-26T16:20:51.000Z""","""2026-05-26T16:32:51.000Z""","""2026-05-26T16:20:51.000Z""","""2026-05-26T16:32:51.000Z"""
1112,268,231,3445,,topic,completed,8,8,2,3,16,"""2026-05-17T15:16:56.000Z""","""2026-05-17T15:24:56.000Z""","""2026-05-17T15:16:56.000Z""","""2026-05-17T15:24:56.000Z"""
1113,268,126,1765,,mistakes,completed,6,6,2,4,14,"""2026-05-22T14:23:54.000Z""","""2026-05-22T14:39:54.000Z""","""2026-05-22T14:23:54.000Z""","""2026-05-22T14:39:54.000Z"""
1114,268,126,1773,,topic,completed,8,8,7,14,15,"""2026-05-25T14:30:23.000Z""","""2026-05-25T14:44:23.000Z""","""2026-05-25T14:30:23.000Z""","""2026-05-25T14:44:23.000Z"""
1115,269,226,3365,,topic,completed,6,6,4,6,11,"""2026-06-10T11:33:26.000Z""","""2026-06-10T11:45:26.000Z""","""2026-06-10T11:33:26.000Z""","""2026-06-10T11:45:26.000Z"""
1116,269,183,2685,,mistakes,completed,8,8,4,10,19,"""2026-05-06T11:31:46.000Z""","""2026-05-06T11:45:46.000Z""","""2026-05-06T11:31:46.000Z""","""2026-05-06T11:45:46.000Z"""
1117,269,120,1673,,mistakes,completed,10,10,7,14,20,"""2026-05-02T08:39:00.000Z""","""2026-05-02T08:48:00.000Z""","""2026-05-02T08:39:00.000Z""","""2026-05-02T08:48:00.000Z"""
1118,269,134,1889,,mixed,completed,10,10,10,20,20,"""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z""","""2026-05-21T10:33:09.000Z""","""2026-05-21T10:46:09.000Z"""
1119,270,168,2433,,weak_area,completed,9,9,2,4,18,"""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z""","""2026-06-07T08:54:54.000Z""","""2026-06-07T09:11:54.000Z"""
1120,270,130,1829,,mixed,completed,7,7,3,5,15,"""2026-04-29T16:48:43.000Z""","""2026-04-29T17:13:43.000Z""","""2026-04-29T16:48:43.000Z""","""2026-04-29T17:13:43.000Z"""
1121,270,130,1837,,topic,completed,8,8,6,13,16,"""2026-05-26T14:19:07.000Z""","""2026-05-26T14:31:07.000Z""","""2026-05-26T14:19:07.000Z""","""2026-05-26T14:31:07.000Z"""
1122,270,52,613,,mistakes,completed,7,7,3,5,14,"""2026-06-12T17:30:54.000Z""","""2026-06-12T17:44:54.000Z""","""2026-06-12T17:30:54.000Z""","""2026-06-12T17:44:54.000Z"""
1123,270,10,118,,mixed,completed,9,9,6,13,20,"""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z""","""2026-05-29T17:00:35.000Z""","""2026-05-29T17:25:35.000Z"""
1124,270,130,1833,,topic,completed,6,6,4,6,10,"""2026-05-27T16:15:11.000Z""","""2026-05-27T16:27:11.000Z""","""2026-05-27T16:15:11.000Z""","""2026-05-27T16:27:11.000Z"""
1125,271,26,310,,weak_area,completed,10,10,3,6,20,"""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z""","""2026-05-28T10:25:29.000Z""","""2026-05-28T10:47:29.000Z"""
1126,271,30,349,,topic,completed,7,7,5,10,14,"""2026-04-29T20:57:07.000Z""","""2026-04-29T21:12:07.000Z""","""2026-04-29T20:57:07.000Z""","""2026-04-29T21:12:07.000Z"""
1127,271,26,301,,mistakes,completed,6,6,4,8,10,"""2026-06-10T12:08:00.000Z""","""2026-06-10T12:16:00.000Z""","""2026-06-10T12:08:00.000Z""","""2026-06-10T12:16:00.000Z"""
1128,271,10,115,,mixed,completed,8,8,4,8,16,"""2026-06-09T16:12:39.000Z""","""2026-06-09T16:23:39.000Z""","""2026-06-09T16:12:39.000Z""","""2026-06-09T16:23:39.000Z"""
1129,271,30,358,,mixed,completed,10,10,5,10,23,"""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z""","""2026-05-21T17:49:11.000Z""","""2026-05-21T18:11:11.000Z"""
1130,271,120,1665,,topic,completed,7,7,3,7,16,"""2026-06-07T09:31:14.000Z""","""2026-06-07T09:44:14.000Z""","""2026-06-07T09:31:14.000Z""","""2026-06-07T09:44:14.000Z"""
1131,272,35,415,,mixed,completed,8,8,2,4,18,"""2026-05-06T19:52:37.000Z""","""2026-05-06T20:09:37.000Z""","""2026-05-06T19:52:37.000Z""","""2026-05-06T20:09:37.000Z"""
1132,272,40,472,,weak_area,completed,8,8,6,12,17,"""2026-06-09T16:24:39.000Z""","""2026-06-09T16:40:39.000Z""","""2026-06-09T16:24:39.000Z""","""2026-06-09T16:40:39.000Z"""
1133,272,204,3017,,mixed,completed,9,9,4,8,16,"""2026-05-15T14:48:02.000Z""","""2026-05-15T14:58:02.000Z""","""2026-05-15T14:48:02.000Z""","""2026-05-15T14:58:02.000Z"""
1134,272,14,160,,weak_area,completed,9,9,5,11,20,"""2026-06-10T11:23:46.000Z""","""2026-06-10T11:37:46.000Z""","""2026-06-10T11:23:46.000Z""","""2026-06-10T11:37:46.000Z"""
1135,273,121,1685,,weak_area,completed,8,8,4,6,17,"""2026-05-18T12:40:47.000Z""","""2026-05-18T12:56:47.000Z""","""2026-05-18T12:40:47.000Z""","""2026-05-18T12:56:47.000Z"""
1136,273,121,1685,,weak_area,completed,10,10,7,12,18,"""2026-06-03T14:46:32.000Z""","""2026-06-03T14:55:32.000Z""","""2026-06-03T14:46:32.000Z""","""2026-06-03T14:55:32.000Z"""
1137,273,81,1049,,mistakes,completed,6,6,2,3,11,"""2026-05-26T15:34:13.000Z""","""2026-05-26T15:57:13.000Z""","""2026-05-26T15:34:13.000Z""","""2026-05-26T15:57:13.000Z"""
1138,273,4,43,,weak_area,completed,9,9,4,8,19,"""2026-05-14T15:49:47.000Z""","""2026-05-14T16:02:47.000Z""","""2026-05-14T15:49:47.000Z""","""2026-05-14T16:02:47.000Z"""
1139,273,27,319,,weak_area,completed,10,10,3,5,20,"""2026-05-13T15:32:54.000Z""","""2026-05-13T15:56:54.000Z""","""2026-05-13T15:32:54.000Z""","""2026-05-13T15:56:54.000Z"""
1140,274,139,1969,,mixed,completed,6,6,4,8,12,"""2026-06-04T14:52:35.000Z""","""2026-06-04T15:14:35.000Z""","""2026-06-04T14:52:35.000Z""","""2026-06-04T15:14:35.000Z"""
1141,274,169,2453,,mixed,completed,10,10,10,17,17,"""2026-05-01T18:12:19.000Z""","""2026-05-01T18:37:19.000Z""","""2026-05-01T18:12:19.000Z""","""2026-05-01T18:37:19.000Z"""
1142,274,139,1977,,mistakes,completed,8,8,7,17,19,"""2026-05-03T08:53:13.000Z""","""2026-05-03T09:02:13.000Z""","""2026-05-03T08:53:13.000Z""","""2026-05-03T09:02:13.000Z"""
1143,274,139,1977,,mistakes,completed,8,8,7,13,15,"""2026-06-02T09:23:04.000Z""","""2026-06-02T09:34:04.000Z""","""2026-06-02T09:23:04.000Z""","""2026-06-02T09:34:04.000Z"""
1144,274,141,2009,,weak_area,completed,8,8,7,11,14,"""2026-06-02T14:21:41.000Z""","""2026-06-02T14:35:41.000Z""","""2026-06-02T14:21:41.000Z""","""2026-06-02T14:35:41.000Z"""
1145,274,139,1969,,weak_area,completed,8,8,6,12,16,"""2026-05-17T12:34:16.000Z""","""2026-05-17T12:57:16.000Z""","""2026-05-17T12:34:16.000Z""","""2026-05-17T12:57:16.000Z"""
1146,275,146,2081,,mixed,completed,7,7,4,5,13,"""2026-05-28T18:14:02.000Z""","""2026-05-28T18:31:02.000Z""","""2026-05-28T18:14:02.000Z""","""2026-05-28T18:31:02.000Z"""
1147,275,37,442,,topic,completed,7,7,5,9,14,"""2026-05-11T14:01:19.000Z""","""2026-05-11T14:24:19.000Z""","""2026-05-11T14:01:19.000Z""","""2026-05-11T14:24:19.000Z"""
1148,275,37,439,,topic,completed,6,6,2,2,12,"""2026-06-03T09:09:46.000Z""","""2026-06-03T09:30:46.000Z""","""2026-06-03T09:09:46.000Z""","""2026-06-03T09:30:46.000Z"""
1149,275,5,52,,weak_area,completed,8,8,6,14,18,"""2026-05-26T19:38:03.000Z""","""2026-05-26T19:49:03.000Z""","""2026-05-26T19:38:03.000Z""","""2026-05-26T19:49:03.000Z"""
1150,275,67,817,,weak_area,completed,10,10,7,10,16,"""2026-04-28T09:15:41.000Z""","""2026-04-28T09:28:41.000Z""","""2026-04-28T09:15:41.000Z""","""2026-04-28T09:28:41.000Z"""
1151,275,56,670,,mistakes,completed,10,10,3,6,22,"""2026-06-05T15:50:04.000Z""","""2026-06-05T15:59:04.000Z""","""2026-06-05T15:50:04.000Z""","""2026-06-05T15:59:04.000Z"""
1152,276,205,3033,,mixed,completed,6,6,1,2,12,"""2026-05-26T07:46:00.000Z""","""2026-05-26T08:00:00.000Z""","""2026-05-26T07:46:00.000Z""","""2026-05-26T08:00:00.000Z"""
1153,276,140,1993,,mixed,completed,6,6,5,8,11,"""2026-05-27T09:26:07.000Z""","""2026-05-27T09:38:07.000Z""","""2026-05-27T09:26:07.000Z""","""2026-05-27T09:38:07.000Z"""
1154,276,140,1989,,mistakes,completed,10,10,5,11,22,"""2026-05-28T12:41:11.000Z""","""2026-05-28T13:03:11.000Z""","""2026-05-28T12:41:11.000Z""","""2026-05-28T13:03:11.000Z"""
